filename	ns	tau	cov	pr	rc	f	wcov	wpr	wrc	wf	mi	ru	s
pred_blast2go.tsv	biological_process	0.82800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.82900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.83900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.84900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.85900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.86900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.87900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.88900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.89900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.90900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.91900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.92900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.93900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.94900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.95900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.96900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.97900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.98900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99000	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99100	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99200	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99300	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99400	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99500	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99600	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99700	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99800	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	biological_process	0.99900	0.60507	0.91208	0.43079	0.58519	0.60507	0.90707	0.41420	0.56871	1.34495	11.62208	11.69964
pred_blast2go.tsv	molecular_function	0.00100	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00200	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00300	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00400	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00500	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00600	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00700	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00800	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
pred_blast2go.tsv	molecular_function	0.00900	0.76026	0.91285	0.60138	0.72508	0.76026	0.90870	0.59754	0.72098	1.25553	4.73926	4.90275
